id,name,gender,address,state,ssn,zip,latitude,longitude,email,phone_number,first_visit,birth_date,sentiment,churn_risk,persona
7ccfa9ef-5ed8-4dee-bb88-a14ebf9ebafe,Patricia Langer,MALE,93366 Iron Dove Journey,tx,399-06-2420,34420,29.05,-82.05,MarionCundiff@example.com,948-498-1149,1/8/2012,9/13/1976,POSITIVE,7,1
3773886e-c9d3-4c9c-a8d2-31e6f200812c,Wendy Peak,MALE,9895 Blue Beacon Trace,ia,585-74-7199,24134,37.32,-80.72,AlbertArroyo@example.com,424-327-2585,12/15/2007,3/16/1961,NEUTRAL,1,1
3b6f49bf-4dbc-4624-ac6a-74c95909792a,Nancy Dore,FEMALE,2847 Long Diamond Ridge,fl,220-47-0947,96015,41.44,-120.94,WilliamSmith@example.com,366-931-9721,4/27/1995,5/2/1960,NEUTRAL,5,3
c004f465-de5a-4dec-bdd8-aad7b4c25ffa,Margaret Dougherty,FEMALE,14867 Jagged Pine Way,tx,432-34-8307,21278,39.3,-76.61,BryanBurruss@example.com,767-405-3738,1/31/2012,6/28/1947,NEGATIVE,10,3
f6ead666-df5d-44a2-90b4-1848bf8c8287,Lester Huse,FEMALE,129 Rose Nectar Chase,sc,428-10-7626,26520,39.49,-79.82,DavidPacheco@example.com,953-778-1216,4/1/2004,12/23/1984,NEGATIVE,8,1
bdba4bf5-c122-49aa-8963-76b4e002de81,Vivian Flowers,FEMALE,63199 Happy Grove Twist,ak,508-90-3764,18913,40.39,-75.06,MaryJenkins@example.com,266-932-5652,6/9/2009,11/24/1976,NEUTRAL,13,1
e4b93b8d-0778-4cee-a17b-719b60da3b55,Rufina Hanson,FEMALE,8647 Pretty Fox Circle,ks,595-93-9411,60037,42.21,-87.81,JohnSanders@example.com,293-761-9550,5/17/2008,1/3/1951,NEUTRAL,6,2
76d9445e-aa86-4180-b530-01cd4ce0825f,Jason Sierra,FEMALE,14959 Grand Feather Court,az,432-13-3845,8402,39.33,-74.5,EricMontgomery@example.com,103-812-9269,2/20/1998,9/14/1974,NEUTRAL,6,2
30aa744a-f8dd-4937-9064-987bb8b924a1,Joe Fowler,MALE,10869 Ivory Cider Isle,nc,573-16-1210,8836,40.6,-74.56,HarryQuinn@example.com,817-402-9707,6/2/2000,11/12/1975,NEUTRAL,7,2
4ef570ed-177a-4fa1-8fec-44dd4587a9a5,Josephine Meier,FEMALE,62902 Sleepy Barn Terrace,oh,211-79-5899,97210,45.55,-122.73,JamesNorris@example.com,735-654-3548,3/16/2009,12/5/1940,NEUTRAL,6,2
97d06369-9af5-4d40-9e73-67a30ea4665c,Edgar Wood,FEMALE,20555 Thunder Beacon Pike,wa,585-01-9265,98596,46.48,-122.87,CharlesHarms@example.com,659-319-9482,12/7/2004,11/26/1958,POSITIVE,8,1
5a3038e3-5048-479c-881d-adbb166d240f,Charlene Mcknight,FEMALE,61967 Birch Barn Ridge,ar,439-60-4337,21643,38.62,-75.87,LindaKatz@example.com,728-955-9322,4/7/2012,10/21/1928,NEUTRAL,8,1
2f6df9fc-0b4b-43a0-838d-000f87dcfebd,Thomas Ownby,FEMALE,75096 Clear Grove Street,fl,508-99-2364,55752,47,-93.26,DollyLancaster@example.com,772-512-6011,8/5/2002,10/24/1926,NEGATIVE,23,3
efe6a9a6-eff4-419d-8b0a-68441c264783,Richard Dougherty,FEMALE,11848 Silver Grove Crest,ma,007-79-7770,98314,47.55,-122.64,TinaPena@example.com,626-371-9094,6/21/2002,10/17/1970,POSITIVE,10,3
d6af5826-9a72-46e7-bf88-aa990f4e92d9,Brent Nelson,FEMALE,4241 Rough Beacon Pike,mi,517-33-1341,62340,39.7,-90.72,DennaSingh@example.com,629-905-4591,3/15/2004,7/16/1976,POSITIVE,2,3
925a7127-dbbf-41d5-b04d-138795899bcc,Rufus Franks,FEMALE,97481 Broad Creek Gate,ky,317-58-3593,48205,42.38,-83.1,MarthaGarcia@example.com,671-888-2074,10/19/2001,6/29/1939,POSITIVE,9,1
622dd424-d8ab-42fe-993c-c3b263fa1c80,Jason Bainter,MALE,31549 Cool Maple View,tx,530-92-9293,15064,40.36,-80.15,AgustinDominguez@example.com,794-215-4082,2/13/1996,3/31/1999,NEUTRAL,9,1
f9218c93-3a2f-49cf-a637-2f3418987998,Ruby Jackson,FEMALE,529 Pleasant Nest Hollow,ca,485-46-8875,98532,46.62,-123,MichaelLindley@example.com,860-865-3011,4/3/2000,11/6/1928,POSITIVE,6,1
608f139c-7862-41b0-99b4-9d7cb0c3f15b,Bernard Arnold,FEMALE,43757 Red Castle Grove,ct,009-69-9050,74157,36.12,-95.91,FrancesKeith@example.com,848-281-8578,10/24/2002,9/2/1975,POSITIVE,1,1
a412773e-1d5c-48c1-a352-cd3eab8338af,Tara Grayson,FEMALE,8700 Pleasant Pony Hollow,tx,267-12-5434,20860,39.14,-77.02,GertrudePeterson@example.com,577-855-3540,5/14/1994,5/2/1949,POSITIVE,3,2
2a26a32a-413d-4a89-8f60-8411aec9df43,Francis Patterson,FEMALE,32068 Hidden Willow Grove,dc,515-83-0287,50028,41.82,-93.15,ElainePhillips@example.com,300-929-1773,11/13/2009,7/26/1961,POSITIVE,4,3
c438e5cc-47d6-4f50-9e69-53d93126c976,Timothy Heppner,MALE,87348 Green Holly Bayou,ga,477-51-5021,73772,35.84,-98.41,TinaGarcia@example.com,152-441-7372,6/19/1994,5/5/1938,POSITIVE,17,3
f0a5b829-3619-4965-837a-500f830959e4,Tammy Gleason,FEMALE,76192 Umber Dale Villa,fl,529-42-6953,35978,34.63,-85.73,DelorisMagee@example.com,449-228-4961,5/14/2007,5/10/1938,NEUTRAL,11,3
3c6159a2-5e1f-4de6-bdf4-5b90ecebd5a4,Theodore Tourville,FEMALE,99135 Rough Dale Orchard,wi,530-47-1034,99590,62.89,-160.1,JackieWelch@example.com,369-651-4047,6/8/2006,12/14/1999,NEUTRAL,14,1
91d508bf-d957-40c5-9edd-33654a5cf593,Patricia Sturdevant,FEMALE,96314 Ivory Willow Path,nj,399-55-6317,93406,35.24,-120.64,HowardGonzalez@example.com,345-492-9425,12/15/1994,1/29/1953,POSITIVE,6,2
0338188c-fae6-4904-87ad-f5c55434c443,Gary Lawson,MALE,90086 Rose Nut Wander,tx,527-96-1429,50428,43.13,-93.37,LillianFoster@example.com,761-213-7547,9/26/1994,11/26/1947,NEUTRAL,2,3
cf50e62c-0da3-41eb-8dc3-ac59d8f3ab6c,Kenneth Fazio,FEMALE,3116 Pied Feather Niche,il,302-60-0656,45296,39.09,-84.51,ErnestPerez@example.com,347-690-7689,9/5/2007,1/26/1994,POSITIVE,21,3
e21254b0-1a21-4986-8d0e-e74e86c93cea,Matthew Cunningham,OTHER,686 White Pony Canyon,al,317-91-1185,72322,35.07,-90.81,DanielKoontz@example.com,125-124-6041,6/25/1996,11/27/1989,POSITIVE,7,1
2f880554-13b1-4ae1-9597-cae24d9ba2b0,George Bacon,MALE,76777 Hazy Creek Avenue,nc,424-17-9794,71462,31.69,-93.68,FrederickBrooks@example.com,438-832-6001,10/22/1995,10/22/1995,POSITIVE,4,2
c57e90b3-a116-4fa4-a56f-a36d8b2b0639,Julie Cundiff,MALE,77692 Strong Leaf Terrace,ca,601-62-3021,22846,38.36,-78.79,DarrylDuarte@example.com,211-659-1925,12/30/2012,5/5/1964,POSITIVE,2,1
9011a18b-3837-4475-ad4e-342432cd7b5e,Eleanora Gantz,MALE,78055 High Oak Race,il,448-60-6000,6699,41.18,-73.19,CherylUnger@example.com,195-825-1234,11/20/1995,3/4/2001,POSITIVE,24,1
03eb8c2a-0765-446e-9c5a-12f29ab95b96,Clinton Nelson,FEMALE,90656 Stony Harbor Corner,il,007-66-7141,9382,,,EvelynRoberts@example.com,789-564-9643,11/11/2000,7/30/1957,NEUTRAL,2,1
610fe5a0-c64a-42b1-904d-904770945610,Ryan Hawks,FEMALE,72308 Tawny Wagon Arbor,ms,007-50-4622,96271,,,FrancesCondie@example.com,321-443-7528,3/8/2004,10/18/1993,POSITIVE,2,1
db534443-4201-406a-a3d0-73ad4b3d1626,Don Speight,FEMALE,892 Silver Snake Court,md,573-88-9375,13631,43.89,-75.58,DarrellHoyos@example.com,920-730-9928,8/10/2012,7/7/1931,NEUTRAL,31,3
92ffc72c-19ef-4a35-bb99-4e7cf87a1518,Sara Mahr,FEMALE,46408 Dewy River View,wa,246-75-6961,31322,32.1,-81.25,ThurmanEnglish@example.com,946-144-8854,11/30/2010,3/22/1931,NEGATIVE,1,1
3521d4b4-9c28-4604-a737-dc167b29450f,Elizabeth Grier,MALE,16113 Indian Hickory Field,tx,432-31-0655,24368,36.89,-81.27,RobertMadrid@example.com,129-303-9604,11/11/2008,7/19/1956,POSITIVE,5,1
964fc01d-5313-4bfc-9b9c-eb5300c692db,Lorraine Warren,MALE,1965 Grand Fawn Stead,ca,588-40-2847,38027,35.05,-89.67,JesusGoines@example.com,985-277-8188,12/31/2002,4/22/2000,POSITIVE,4,2
8fc644e5-8ee8-46dc-ab63-2f3f72c910ec,Glenda Perales,OTHER,1743 Misty Horse Pike,ma,579-27-3855,29624,34.51,-82.64,WilmaTorres@example.com,720-818-4858,8/26/2003,6/11/1929,NEUTRAL,4,3
f49b127e-3aba-45c8-8a5d-2536bbe3c96d,Mae Rangel,FEMALE,9724 Silent Fawn Corner,tx,260-35-8640,95451,38.91,-122.79,DorthyMallory@example.com,122-788-3764,4/26/1999,1/1/1932,NEUTRAL,21,2
dbbd8d59-6d44-44cb-b961-8cf969fd0691,Jeffrey Davis,OTHER,88807 Orange Goose Canyon,ca,485-94-2526,21065,39.49,-76.65,RonaldMurray@example.com,456-279-8035,3/10/2008,3/19/1954,NEGATIVE,1,3
40b78289-b90f-4553-a6a1-cb4a9cd8276e,Desire Grace,MALE,88603 Bent Hills Falls,pa,302-76-3375,20176,39.1,-77.55,JamesSumner@example.com,639-914-2378,4/15/2011,8/13/1936,NEGATIVE,3,3
8eb66163-c430-4ee0-9153-8a45674f2500,Stanley Davis,MALE,36313 Lost Pumpkin Pike,ny,519-14-3450,5666,44.25,-72.48,JasonBanks@example.com,567-695-9750,5/26/2003,10/28/1949,NEGATIVE,15,3
831fb2ef-8baf-4310-8724-126887c38e24,Hector Hendrickson,FEMALE,9625 Harvest Mountain Promenade,il,502-67-3364,37363,35.06,-85.09,BabaraRichburg@example.com,819-559-7743,11/17/2002,9/11/1974,NEUTRAL,3,2
1ee68906-1a42-4aa5-bd49-bdfe6d464aac,Steven Cooke,MALE,8816 Iron Mill Trace,ny,626-73-4054,67050,37.66,-97.68,JonathanNorton@example.com,950-384-6735,3/13/2002,8/11/1933,NEGATIVE,8,3
35ec8f66-459b-49e7-a331-9c775e62b4da,Charlie Oubre,FEMALE,40919 Amber Nectar Summit,fl,222-36-7324,62241,38,-89.9,DaleErbe@example.com,419-378-1369,4/29/1997,6/8/1975,POSITIVE,10,3
4310d72d-a5f9-4005-8cdf-6dc5f53edded,Angela Neumann,MALE,14630 Golden View Avenue,ky,448-62-0294,44320,41.08,-81.52,ThomasMaldonado@example.com,186-858-7895,1/1/2008,10/9/1937,POSITIVE,3,1
14c47175-8735-4506-9caf-9dec820fed79,Neil Fogarty,FEMALE,30427 Misty Pine Edge,ca,448-06-2781,6807,41.06,-73.59,CharlesSpaulding@example.com,164-446-7363,5/12/2013,4/29/1957,NEUTRAL,6,3
854d080c-123b-4eff-a3ac-672e76e7ccc3,Kristina Holtz,FEMALE,11942 Small Shadow Nook,fl,520-36-2422,46604,41.68,-86.25,MarkKeithley@example.com,189-273-6639,4/16/2013,10/7/1986,POSITIVE,8,3
e426eb7c-88fb-446a-aec4-cda477c78665,Magda George,FEMALE,4310 Thunder Spring Farms,oh,527-23-7615,56320,45.45,-94.43,SusanFrazier@example.com,306-358-9007,4/11/1996,7/27/1955,NEGATIVE,7,3
07a113d6-5272-48b2-9fdf-5129f8183fd0,Donald Bates,FEMALE,18324 Tender Peach Gardens,nj,519-84-2120,56125,44.05,-95.54,JosephAllen@example.com,123-669-8014,6/28/2010,1/9/1961,POSITIVE,19,1
36886607-c1ad-426d-9e4f-0ae164a14599,Susan Bever,MALE,6162 Hush Chestnut Vista,mo,222-80-8414,72703,36.07,-94.15,AdamFisher@example.com,339-509-8482,1/25/1995,9/23/1995,NEUTRAL,19,1
6e25c1a1-49b1-474d-bba8-01b47d439c90,Marvin Dunn,MALE,53964 Still Zephyr Trail,oh,485-25-4322,45229,39.09,-84.51,DorothyGamez@example.com,359-855-7081,11/24/2011,1/9/1939,NEUTRAL,24,3
9f08fb54-9479-4f29-ac9f-e5a0a337b906,Robert Delagarza,MALE,10658 Old Rock Court,or,267-75-3748,39481,31.84,-89.26,DannaGarrison@example.com,227-837-3158,3/31/2006,3/22/1999,POSITIVE,2,1
2b068696-edb5-4ac7-82ce-a3be6e9eb2db,Annie Mcguire,MALE,95837 Gentle Flower Byway,ok,034-15-3886,16821,40.97,-78.21,JeffSicard@example.com,290-144-5455,11/22/1999,3/7/1928,NEUTRAL,3,2
9f763d23-7f81-4548-959b-752701d95828,Natasha Hickman,MALE,6495 Round Hills Pike,ny,601-68-7007,44123,41.59,-81.51,FrancesCunningham@example.com,656-141-3186,5/31/2004,8/27/1971,NEGATIVE,2,1
616efd5d-fedf-4a02-bc9b-b95e3c52319d,Lisa Salazar,MALE,25019 Calm Fawn Field,in,539-20-0892,27497,36.07,-79.95,RogerLindley@example.com,787-285-5850,7/23/2012,3/23/1992,NEUTRAL,2,3
8bf7d0bd-639d-4b47-9504-28c50f5eb2ea,Robert Berry,FEMALE,12888 Auburn Cider Path,tx,158-71-4229,33873,27.54,-81.8,DrewWoods@example.com,398-798-6983,12/14/2005,8/25/1996,NEUTRAL,2,1
05a681c8-2c5f-4bcd-a5b3-4635741bbed4,Frederick Linville,FEMALE,17252 Tender Gate Chase,sc,003-46-9613,33578,27.88,-82.33,CharlesOconnell@example.com,103-780-2384,6/14/2010,7/24/1975,NEUTRAL,18,1
20830d48-dcdc-4d49-852d-7ee7365c29bd,John Williams,FEMALE,28609 Cold Lake Race,wa,428-51-0552,63113,38.63,-90.24,AlbertGaray@example.com,193-736-3506,4/6/2007,10/14/1943,NEGATIVE,2,3
1e74bcbf-e74d-4968-aab0-ae2127c04ecb,Alva Perry,FEMALE,504 Misty Pioneer Stroll,wa,595-55-2314,83549,45.39,-116.47,MaryPitts@example.com,783-205-8280,11/21/1997,9/8/1943,NEUTRAL,1,2
4d3a084a-a554-47f9-a68d-ce65bd5ceaf4,William Leach,FEMALE,1411 Blue Lake Bank,ca,158-75-8143,70402,30.5,-90.46,MarkRowell@example.com,744-692-2964,8/8/1996,6/7/1999,POSITIVE,3,3
36b02c6c-7b3c-40d7-b612-1423a4ef9695,Tabatha Edgar,FEMALE,9771 Silver Forest Lace,tx,260-93-1742,71247,32.27,-92.72,MargieClark@example.com,440-431-4250,6/22/2008,7/9/1965,NEUTRAL,1,3
ed6ebc7b-0263-4b4c-9b79-8e0b4c283162,Angela Rhoads,MALE,34039 Pretty Anchor Point,id,477-26-2914,76249,33.26,-97.22,MaryStoltzfus@example.com,912-724-5944,1/25/2003,7/12/1927,POSITIVE,15,3
51c9f4a7-9695-429f-a4ea-45929ff1b5cd,Ora Lyman,MALE,19332 Birch Blossom Crest,il,585-79-1946,96861,21.39,-157.9,PhilMcmunn@example.com,534-772-6807,6/23/2004,1/14/1993,POSITIVE,13,2
7b6336d0-e50d-4384-9e1b-c66083010037,Angel Cooper,MALE,54030 Crystal Rise Court,wa,529-51-8245,20193,38.93,-77.34,BarbaraWilliams@example.com,351-106-9258,5/31/1998,10/20/1961,POSITIVE,5,3
8b8883a4-f394-49b4-96c9-7d82b9ed738c,Patricia Soto,FEMALE,51852 Indian Oak Gardens,ca,267-74-1463,49711,45.34,-85.15,ChungHuggard@example.com,495-527-1541,11/12/2003,9/16/1981,NEGATIVE,1,1
174bf5c4-c9ac-4b72-a716-99bfee9bd817,Estelle Hanson,MALE,4050 Middle View Cut,nc,502-04-1756,31601,30.84,-83.27,JeanEshelman@example.com,734-630-2049,12/21/2006,12/18/1973,NEGATIVE,2,1
f62cd6db-9b9e-411d-8f55-8c6fbd06aaab,Kristin Cairns,FEMALE,3089 Lazy Anchor Promenade,al,134-97-1094,99675,62.97,-156.08,MichaelTracy@example.com,136-783-7950,4/2/1994,6/21/1948,POSITIVE,5,2
44d1e6e9-5722-41a1-9f28-0e971b6d217c,Brian Burnside,FEMALE,3012 Lost View Field,ca,407-96-3874,98611,46.29,-122.95,AbbyBell@example.com,746-274-9902,1/12/2004,4/29/1941,POSITIVE,8,1
1b346c38-7515-402a-91aa-302fa341c13b,Andrea Jones,MALE,8845 Big Pebble Bank,ca,519-57-3884,30341,33.9,-84.3,CharlesEwing@example.com,618-667-5535,9/19/2003,11/13/1963,NEGATIVE,23,2
e595aeb0-1354-4c2d-a217-87f96236484e,Teresita Johnson,MALE,5305 Umber Turtle Acres,ca,517-02-9704,98367,47.46,-122.65,JuliaBondi@example.com,393-802-3450,8/21/2010,1/18/1959,POSITIVE,20,2
960c2b85-b6cd-4907-adb4-a817fc424741,Rosa Brehm,MALE,2515 Crystal Nut Pace,tn,361-59-7723,32827,28.5,-81.37,RyanOverton@example.com,683-236-6607,10/2/1997,7/12/1948,POSITIVE,1,2
2b462676-470d-46c4-8970-986adf96c4c0,Amber Rodriguez,FEMALE,35481 Rocky Maple Way,mn,508-73-5196,89823,41.4,-115.48,NancyWebb@example.com,217-600-2068,6/2/1994,11/14/1955,POSITIVE,11,1
bd96d415-1f5d-4649-835f-d16d20e018b7,Brooks Bishop,FEMALE,57719 Windy Leaf Place,ny,520-82-1482,8647,40.22,-74.76,RichardJeffries@example.com,549-801-1179,6/3/2008,5/17/1933,NEUTRAL,12,2
66f83ccf-e7f6-4317-9c73-1aecbe218d6e,Kenneth Saxon,MALE,68269 Lonely Grove Saunter,ca,599-33-4356,93111,34.45,-119.8,WilliamFeeley@example.com,253-692-8000,9/26/1994,3/10/1966,NEGATIVE,9,3
eda3bab1-a8e5-49ca-a2fc-580dcd6f9ec0,Bertha Lewis,MALE,57370 Still Dale Park,nv,517-40-4732,12921,44.88,-73.43,LovellaParks@example.com,131-208-9402,7/19/2006,6/3/1983,NEGATIVE,13,3
cfd6a417-594d-4cc5-9a71-be46e74eaeb5,Jayne Richmond,MALE,11487 Harvest Creek Farms,sc,524-85-8515,7199,40.72,-74.17,SheilaFlanagan@example.com,314-810-1571,5/2/2013,3/22/1944,NEUTRAL,2,1
3c98e3c8-fe8e-4b2a-9902-c75ec3b70c2a,Sheryl Schmidt,MALE,83823 Sunny Fawn Run,pa,049-88-3214,67072,37.53,-96.64,LorettaSims@example.com,273-784-5081,8/28/1996,3/7/1975,NEUTRAL,19,3
1733fb36-4c54-4c3a-adc5-6e9668d40352,Joann Tate,FEMALE,19040 Clear Cider Rove,ok,520-40-1875,49555,42.96,-85.65,KimberlyScott@example.com,748-167-5870,2/10/2001,1/30/1991,POSITIVE,1,2
cfe5c5d2-6f9f-4745-a79a-87796723b12a,Doreen Forbes,MALE,30325 Twin Beacon Glen,ia,574-45-5688,8317,39.4,-74.82,JosephWatson@example.com,749-408-3436,5/30/2011,3/13/1984,POSITIVE,2,3
0dca5cb3-7df4-4c21-a857-491772bf4a3e,Tracy Fox,OTHER,66572 High Hills Pike,pa,574-22-7167,41531,37.61,-82.24,JohnOutlaw@example.com,418-238-1360,4/4/2012,7/2/1947,NEUTRAL,23,1
6b924005-0f8f-4eae-ab8e-12906827c253,Michelle Hendricks,MALE,34576 Lost Nut Glade,id,448-15-4542,84110,40.75,-111.9,DarenMill@example.com,997-650-4412,9/24/1997,1/7/2002,POSITIVE,9,3
d3bf7ffc-787f-45da-a4f1-0633145715c9,Ralph Rivera,MALE,13533 Noble Harbor Villa,ms,251-20-1789,48175,42.4,-83.58,LeslieDaniels@example.com,392-501-4709,4/1/1994,8/27/1988,POSITIVE,4,3
aaa7913c-5220-4203-a462-eea469fa2ed8,Henry Jay,MALE,10511 Hidden Barn Grove,ca,211-30-8477,2815,41.77,-71.66,MarySneed@example.com,772-858-9985,4/15/2007,7/18/1977,NEGATIVE,2,3
4d1cd8f4-9435-4d28-8162-05ca938f4ff5,Santana Autry,MALE,7839 Shady Pumpkin Byway,al,527-53-2429,48021,42.46,-82.94,MariaEastep@example.com,280-655-8591,3/24/2007,10/30/1961,NEGATIVE,3,2
b7875b24-c9cd-4410-9843-376b977f6203,Ira Ferris,OTHER,78066 Small Snake Trail,ct,302-87-6995,52733,41.84,-90.23,StephenJewell@example.com,785-590-8720,4/8/1996,3/17/1925,NEUTRAL,21,1
8d0f61be-e0d4-49b2-a8a6-69c4ea015016,Leola Banks,OTHER,66144 Dusty Castle Place,nc,502-95-1233,33299,25.77,-80.2,MaryWofford@example.com,601-994-7929,3/9/1998,11/12/1930,POSITIVE,17,1
98c6fda9-e4ed-4ed1-b9d7-c47fb42b0bf5,Eleni Bolduc,FEMALE,62951 Sunny Maple Estates,wi,529-18-5257,28020,35.51,-81.61,JessicaFlynn@example.com,380-297-7048,12/12/2000,2/15/1927,NEGATIVE,1,3
f5b2faca-5a81-4e03-8613-ead71c16bda7,Dorothy Sweet,FEMALE,95881 Noble Pony Gate,hi,003-85-8336,40940,36.64,-83.92,GuillerminaGentry@example.com,626-571-2337,7/17/2009,11/18/1934,POSITIVE,3,2
c113d6a0-1d9d-4f6d-a5b7-37c5d3704da0,John Gadberry,MALE,89306 Bright Pebble Way,il,134-22-3332,5470,44.9,-72.63,DorisWooten@example.com,269-994-4601,1/5/2013,10/2/1995,POSITIVE,4,2
2ea98d1d-3709-4d10-a5e5-539280b1bc6f,James Trinh,FEMALE,60869 Windy Log Valley,pa,211-82-5536,77488,29.31,-96.09,AndrewGreen@example.com,379-568-9112,3/20/2003,1/28/1970,POSITIVE,2,1
9b3f31b6-29fa-433f-9343-801e5816e402,Salvatore Hamlett,FEMALE,3370 Round Nectar Acres,nm,003-14-0102,9321,,,JessicaHolmes@example.com,997-751-4996,4/2/2005,5/11/1969,NEUTRAL,22,3
44865ae5-59fd-45bd-adb8-cdb2e2541dd5,David Reyna,FEMALE,15984 Hush Rise Way,ca,576-20-7660,6608,41.18,-73.19,ShermanBarnes@example.com,899-200-8936,1/12/2004,11/15/1929,NEUTRAL,10,3
2716f499-4fa1-4c9b-9450-9c509bc92ea4,Billy Winslow,FEMALE,58603 Pearl Prairie Bayou,fl,236-41-9577,64830,37.23,-94.41,NatalieBiggs@example.com,411-739-9633,8/23/1995,12/14/1932,NEUTRAL,6,2
1c6a2a3d-38b4-42f4-8218-6da69bda9380,Sulema Kern,FEMALE,93644 Middle Goat Saunter,ny,539-62-2011,74358,36.91,-94.87,MarionParrish@example.com,507-317-3574,7/22/2001,12/20/1984,POSITIVE,24,3
54625365-26ed-4f60-baec-aa37f1a82d53,Mathew Miles,MALE,6845 Heather Pioneer Falls,ca,034-45-8658,14305,43.09,-79.01,ShanaAmmons@example.com,310-662-8076,12/10/1998,3/16/1955,POSITIVE,11,1
744d363d-0768-4906-8c51-a85d63901f33,Maria Brown,FEMALE,57056 Clear Robin Road,ca,527-39-1087,14150,43,-78.87,JosephSaucedo@example.com,398-105-5767,7/4/2005,8/28/1931,NEUTRAL,9,1
d7781951-4ad1-4505-a585-8e2903e7d11d,Amy Mitchell,MALE,32959 Stony Cottage Nook,ny,220-72-4929,9304,,,MichaelBjork@example.com,637-290-1671,12/13/2008,6/4/1964,POSITIVE,18,1
5fa01246-c7fc-46e5-8c9f-9f508ce93be7,David Herrera,FEMALE,27345 Birch Bear Twist,nc,576-15-4298,66501,39.05,-96.23,MelodyOwens@example.com,739-582-8221,12/5/2012,5/26/1954,NEGATIVE,2,2
7aae519b-b8b9-4d5c-b885-bea697a73c8e,Jane Martin,FEMALE,4288 Gentle Pioneer Glade,al,529-16-5265,81033,38.19,-103.85,JohnKnapp@example.com,560-762-2660,1/1/1995,3/7/1980,NEUTRAL,5,2
3364eb8d-56b0-4396-a60c-6ed4ccdd7c2a,Jeanette Schmidt,MALE,70536 Square Nut Edge,oh,601-81-2508,61613,40.74,-89.6,JimmieFaison@example.com,260-888-7864,7/24/2004,5/12/1925,NEUTRAL,5,1
01995cb1-ebf8-4752-b03a-0049eaa5cf2c,Wanda Hollowell,MALE,19588 Windy Quail Heights,tx,211-37-7698,83449,43.4,-111.31,MarkLuck@example.com,531-130-5219,3/16/1998,5/2/1930,NEUTRAL,1,1
32e6d4e5-6a59-4bfd-9fdd-eaa263d999b8,Georgia Hanson,FEMALE,3650 Gentle Mill Edge,oh,520-84-7563,25005,38.54,-81.24,LottieWayne@example.com,497-586-6109,10/6/2002,2/3/1987,NEUTRAL,6,2
2af2bda1-112d-4d31-94bc-1dec5f5f1831,William Jimenez,FEMALE,63123 Amber Hickory Way,il,302-87-6271,68409,40.91,-95.92,MichaelMerrick@example.com,782-606-3618,1/12/2012,4/8/1953,NEUTRAL,1,3
c10508d1-79ce-48af-9fdc-749e5be33258,Kay Riley,FEMALE,33619 Heather Rock Bayou,ca,467-64-0091,78502,26.21,-98.23,TylerChavira@example.com,271-780-5600,4/10/2011,4/19/1998,POSITIVE,17,2
244e2bc3-6acf-462d-8143-e9165cbd0c88,Lilia Dorsey,MALE,31296 Amber Hickory Byway,wv,386-62-7219,82055,41.3,-106.11,BobJanke@example.com,269-503-2961,8/24/1999,12/7/1946,NEGATIVE,3,1
07e44dca-e0a2-4a10-8464-d9efe702adf9,Barbara Bracken,MALE,23887 Honey Holly Cove,fl,267-58-0859,53141,42.58,-87.85,LoriWright@example.com,409-620-6208,1/15/2002,7/10/1959,NEUTRAL,7,3
4bbdb4a5-2816-4e3e-acb0-0ea9da311c0b,James Starnes,MALE,34390 Pretty View Ridge,tx,236-68-9580,11236,40.64,-73.94,RuthMorris@example.com,434-147-9805,2/3/2002,9/15/1967,NEUTRAL,12,2
c400e8cd-76bc-4e7b-ae1a-6241f29f0a0c,James Wentworth,MALE,7356 Sandy Elk Pace,nc,448-02-9488,62934,37.73,-88.34,StevenOrtega@example.com,607-983-3200,9/3/1999,9/11/1985,NEGATIVE,6,2
a76bfa37-5e15-4b7b-8dec-8bd156e201fb,Mary White,FEMALE,98906 Pleasant Gate Corner,fl,231-07-1962,43518,41.55,-84.76,KyleHerrin@example.com,478-574-1938,8/19/2000,10/14/1990,NEGATIVE,4,2
664fca29-1aca-4ac2-b8da-7d558d6a8624,Henry Andrews,FEMALE,14415 Golden Hills Farms,ne,576-05-7925,72737,36,-94.18,DestinyMatsuda@example.com,576-178-7515,12/19/1995,4/28/1936,POSITIVE,1,3
5645d938-7f0a-40fe-8dc9-cf281df56cbf,Sylvia Cummins,FEMALE,26251 Grand Cottage Farms,nj,519-07-4930,54524,45.87,-90.42,KittieBradbury@example.com,750-598-8300,5/16/2006,6/27/1990,NEUTRAL,8,2
fd9de088-ab83-4a86-8155-bacc980e6dcd,Luis Ahl,FEMALE,85566 Quaking Barn Estates,oh,448-80-3198,12511,41.53,-73.89,PaulBrandow@example.com,458-693-8847,12/11/1994,9/8/1993,NEUTRAL,1,2
ff4b03e0-e938-4ad1-a34b-d2260211d8e1,Brian Goins,MALE,13100 Noble Crow Isle,il,034-56-4343,60632,41.83,-87.68,StevenLindsey@example.com,267-831-9943,12/11/2012,10/18/1994,NEUTRAL,27,2
1fe8be3b-50f8-49bf-bfdb-f833722f7baa,William Patino,FEMALE,32030 Stony Wagon Flats,pa,525-27-6868,32211,30.33,-81.65,ArnoldWolfe@example.com,628-694-5663,8/30/1996,9/4/1931,NEUTRAL,10,1
